ID;Tag;Kategória;Štúdium;Autor;Otázka;Obmena 1;Obmena 2;Obmena 3;Obmena 4;Odpoveď 1;Odpoveď 2;Odpoveď 3
192;;Predmet;;JK;Prichádzam z FIIT, ako mám postupovať pri uznávaní predmetov?;Prechádzam z inej fakulty, ako si môžem nechať uznať predmety, ktoré som absolvoval?;Ako si môžem nechať uznať predmety absolvované na inej fakulte?;Aký je postup pri uznávaní predmetov absolvovaných na iných fakultách?;Ako mám konať v prípade že si chcem nechať uznať predmety z inej fakulty?;Študent môže požiadať o uznanie predmetov a kreditov absolvovaných na fakulte, inej fakulte UNIZA alebo inej vysokej školy alebo v inom študijnom programe najneskôr do 30. septembra príslušného roka. Žiadosť o uznanie absolvovaných predmetov je zverejnená na internetovej stránke fakulty alebo si študent žiadosť vyzdvihne v úradných hodiných na študijnom oddelení.;;
193;;Predmet;;JK;Chcel by som si počas začatého ročníka prihlásiť predmety, je to možné? ;Je možné prihlásiť sa dodatočne na predmety?;Existuje možnosť prihlásiť sa na predmet aj po skončení prihlasovania?;Ako sa môžem prihlásiť na predmet potom ako už začal semester?;Dá sa prihlásiť na predmet aj potom ako už začal semester?;;;
195;;Predmet;;JK;Je možné odpísať si predmet na začiatku nového ročníka? prípadne bakalársku prácu.;Je možné odhlásiť sa z predmetu po začiatku semestra?;Je možné odhlásiť si bakalársky projekt po začiatku semestra?;Dá sa odhlásiť predmet potom ako začal ročník?;Existuje možnosť ako sa odhlásiť z predmetu potom ako začal semester?;;;
203;;Predmet;;JK;V rozvrhu sa mi nezobrazujú predmety, ako mám postupovať?;V rozvrhu nevidím všetky predmety, čo mám robiť?;Ako postupovať ak sa mi nezobrazujú v rozvrhu všetky moje predmety?;Môj rozvrh neobsahuje všetky predmety, ktoré mám prihlásené.;Čo mám robiť ak sa mi nezobrazujú všetky moje predmety v rozvrhu?;;;
277;;Predmet;;JK;Je možné uznať predmety aj po viac ako 3 rokoch od absolvovania skúšky?;Môžem si nechať uznať predmety aj viac ako 3 roky od absolvovania skúšky?;Dá sa absolvované predmety uznať aj viac ako 3 roky od absolvovania?;Uznavájú sa predmety aj viac ako 3 roky od ich absolvovania?;Je možné uznať predmet ktorý som absolvoval viac ako 3 roky dozadu?;Nie je to možné.;;
299;;Predmet;;JK;Kde nájdem vypísané predmety po novej akreditácií?;Kde je možné vidieť predmety v novej akreditácií?;Kde nájdem predmety aktuálne po novej akreditácií?;Je možné vidieť predmety ktoré sa nachádzajú v novej akreditácií?;Chcel by som nájsť predmety, ktoré sa nachádzajú v novej akreditácií.;Na stránke vzdelávania je nutné si navoliť akademický rok 2022/23 a prejsť na učebné plány.;;
311;;Predmet;;JK;Na Teamse sa mi zobrazujú predmety, ktoré som už absolvoval, čo s tým mám robiť?;V aplikácií teams ešte stále mám predmety, ktoré som už absolvoval.;Ako postupovať ak mám v aplikácií MS Teams už absolvované predmety?;Teams obsahuje predmety ktoré som absolvoval v minulých semestroch.;Ako môžem z aplikácie teams vymazať predmety ktoré som už absolvoval?;Je nutné osloviť správcu, prípadne prodekana pre vzdelávanie.;;
312;;Predmet;;JK;Na Teamse sa mi nezobrazujú predmety, ktoré mám zapísané, viete mi ich tam dokliknúť?;V aplikácií teams nemám predmety na ktoré som prihlásený;Nevidím v aplikácií teams všetky moje predmety.;Teams neobsahuje všetky predmety ktoré mám v rozvrhu.;Ako si môžem pridať do aplikácie teams všetky moje predmety?;Je nutné osloviť správcu, prípadne prodekana pre vzdelávanie.;;
313;;Predmet;;JK;Na Teamse sa mi zobrazujú predmety z minulých rokov, viete mi ich odpísať?;V aplikácií teams ešte stále mám predmety, ktoré som absolvoval v minulých rokoch.;Ako postupovať ak mám v aplikácií MS Teams predmety z minulých rokov?;Teams obsahuje predmety ktoré som absolvoval v minulých rokoch.;Ako môžem z aplikácie teams vymazať predmety ktoré som už absolvoval počas minulých rokov?;Je nutné osloviť správcu, prípadne prodekana pre vzdelávanie.;;
314;;Predmet;;JK;Na Teamse sa mi zobrazujú bakalárske predmety, čo s tým mám robiť?;V aplikácií teams ešte stále mám predmety, ktoré som absolvoval počas bakalárskeho štúdia.;Ako postupovať ak mám v aplkácií MS Teams predmety z bakalárskeh štúdia?;Teams obsahuje predmety ktoré som absolvoval počas bakalárskeho štúdia.;Ako môžem z aplikácie teams vymazať predmety ktoré som už absolvoval počas bakalárskeho štúdia?;Je nutné osloviť správcu, prípadne prodekana pre vzdelávanie.;;
388;;Predmet;;AP;Aký výber predmetov mám?;Kde nájdem aké predmety mám na výber?;Aké predmety mám na výber počas môjho štúdia?;Ktoré predmety mám na výber na prihlásenie?;Aké voliteľne a povinne voliteľné predmety mám na výber?;Na stránke vzdelávanie si môžete navoliť ročník a zameranie a nájdete predmety pre daný rok, spolu s popisom. Link na stránku: https://vzdelavanie.uniza.sk/vzdelavanie/plany.php;;
39;;Prijímačky;;JO, AP, JK;Kedy je príjmacie konanie?;Kedy sú prijímačky?;Kedy budú prebiehať prijímačky na FRI?;V aký dátum prebiehajú príjmačky?;Kedy prebieha príjmacie konanie na fakultu?;Odpoveď nájdeš na linku: https://www.fri.uniza.sk/stranka/podmienky-prijatia;;
200;;Prijímačky;;JK;Kde nájdem informácie o prijímacom konaní?;Kde nájdem informácie o príjmacom konaní?;Ako nájdem viac informácií o príjmacom konaní?;Kde je možné nájsť informácie o príjmačkach?;Kde je možné nájsť informácie o príjmacom konaní?;Odpoveď nájdeš na linku: https://www.fri.uniza.sk/stranka/podmienky-prijatia;;
225;;Prijímačky;;JK;Kde sa môžem prihlásiť na prípravný kurz ku prijímačkám na FRI?;Ako sa môžem prihlásiť na prípravný kurz na príjmačky?;Kde sa prihlasuje na prípravný kurz na príjmacie konanie?;Ako je možné sa prihlásiť na prípravný kurz?;Je možné sa prihlásiť na prípravný kurz na príjmacie konanie?;;;
275;;Prijímačky;;JK;Aké sú podmienky prijatia na bakalárske štúdium bez prijímačiek?;Za akých podmienok môžem ísť na bakalárske štúdium bez príjmačiek?;Aké sú podmienky pre prijatie na bakalára bez príjmačiek?;Kedy je možné ísť na bakalárske štúdium bez príjmacieho konania?;Čo musím spĺňať aby som bol prijatý na bakalárske štúdium bez príjmačiek?;Odpoveď nájdeš na linku: https://www.fri.uniza.sk/stranka/podmienky-prijatia;;
276;;Prijímačky;;JK;Aké sú podmienky prijatia na inžinierske štúdium programu x bez prijímačiek?;Za akých podmienok môžem ísť na inžinierske štúdium bez príjmačiek?;Aké sú podmienky pre prijatie na inžiniera bez príjmačiek?;Kedy je možné ísť na inžinierske štúdium bez príjmacieho konania?;Čo musím spĺňať aby som bol prijatý na inžinierske štúdium bez príjmačiek?;Odpoveď nájdeš na linku: https://www.fri.uniza.sk/stranka/podmienky-prijatia;;
291;;Prijímačky;;JK;Čo všetko si treba priniesť na prijímačky?;Čo všetko je potrebné priniesť na príjmacie konanie?;Čo je nutné doniesť na príjmacie konanie?;Aké dokumenty sú potrebné pri prijmačkách?;Čo si mám doniesť na príjmacie konanie?;Odpoveď nájdeš na linku: https://www.fri.uniza.sk/stranka/podmienky-prijatia;;
292;;Prijímačky;;JK, AP;Kde nájdem výsledky prijímačiek?;Kde nájdem výsledky prijímacieho konania?;Kde je možné nájst výsledky príjmačiek?;Kde je možné nájsť výsledky príjmacieho konania?;Kde sú výsledky príjmacieho konania?;Odpoveď nájdeš na linku: https://www.fri.uniza.sk/stranka/podmienky-prijatia;;
326;;Prijímačky;;JK;Ako prebieha prijímacie konanie na univerzite?;Ako prebieha príjmacie konanie?;Ako prebiehajú príjmačky?;Aký je postup pri príjmacom konaní?;Ako sa postupuje počas príjmačiek?;Odpoveď nájdeš na linku: https://www.fri.uniza.sk/stranka/podmienky-prijatia;;
343;;Prijímačky;;JK;Aké sú podmienky pre prijatie na doktorantské štúdium?;Aké podmienky pre prijatie má doktorantské štúdium?;Aké podmienky musím spĺňať pre doktorantské štúdium?;Ktoré podmienky sú potrebné pre doktorantské štúdium?;Za akých podmienok môžem ísť na doktorantské štúdium?;Odpoveď nájdeš na linku: https://www.fri.uniza.sk/stranka/podmienky-prijatia;;
359;;Prijímačky;;JK;Ako sa odvolať voči rozhodnutiu o prijatí na štúdium?;Je možné sa odvolať vočí rozhodnutiu o prijatí?;Je možné sa odvolať vočí rozhodnutiu o neprijatí?;Ako je možné sa odvolať voči rozhodnutiu o prijatí na štúdium?;Ako je možné sa odvolať voči rozhodnutiu o neprijatí na štúdium?;;;
428;;Prijímačky;;AP;Aké sú podmienky prijatia bez prijímačiek?;Za akých podmienok môžem ísť študovať bez príjmačiek?;Aké sú podmienky pre prijatie bez príjmačiek?;Kedy je možné byť prijatý bez príjmacieho konania?;Čo musím spĺňať aby som bol prijatý bez príjmačiek?;Odpoveď nájdeš na linku: https://www.fri.uniza.sk/stranka/podmienky-prijatia;;
430;;Prijímačky;;AP;Aké testy môžem očakávať na prijímačkach?;Aké otázky môžem očakávaň na príjmacom konaní?;Aký typ testu môžem očakávať na príjmacom konaní?;Aké testy sú súčasťou príjmacieho konania?;Čo je súčasťou testov na príjmačkách?;Link na testy z miulých rokov: https://www.fri.uniza.sk/stranka/testy-z-uplynulych-rokov;;
98;;Projekt;;JO, JK;Kde môžem nájsť projekty inžinierského štúdia?;Kde nájdem vypísané inžinierske projekty?;Kde sú dostupné projekty inžinierského štúdia?;Je možné nájsť výpis projektov inžinierského štúdia?;Kde sa nachádzajú dostupné inžinierske projekty?;Na linku: https://www.fri.uniza.sk/ing-projekty/;;
99;;Projekt;;JO;Kde môžem nájsť projekty bakalárskeho štúdia?;Kde nájdem vypísané bakalárske projekty?;Kde sú dostupné projekty bakalárskeho štúdia?;Je možné nájsť výpis projektov bakalárskeho štúdia?;Kde sa nachádzajú dostupné bakalárske projekty?;;;
100;;Projekt;;JO;Kde môžem nájsť projekty doktorantského štúdia?;Kde nájdem vypísané doktorantské projekty?;Kde sú dostupné projekty doktorantského štúdia?;Je možné nájsť výpis projektov doktorantského štúdia?;Kde sa nachádzajú dostupné doktorantské projekty?;;;
298;;Projekt;;JK;Nebaví ma inžiniersky projekt je možné ho zmeniť?;Môžem zmeniť inžiniersky projekt?;Je možné zmeniť inžiniersky projekt?;Chcel by som zmeniť inžiniersky projekt.;Ako postupovať ak chcem zmeniť inžiniersky projekt?;Je nutné podať žiadosť o zmenu projektu, ktorú nájdete v tlačivách na linku: https://www.fri.uniza.sk/stranka/tlaciva-studium;;
422;;Projekt;;AP;Ako si vyberiem projekt na inžinierskom štúdiu?;Ako si vybrať inžiniersky projekt?;Aké sú možnosti výberu inžinierského projektu?;Ako si vybrať projekt počas inžinierskeho štúdia?;Aké sú možnosti výberu projektu počas inžinierskeho štúdia?;Je nutné podať žiadosť o zmenu projektu, ktorú nájdete v tlačivách na linku: https://www.fri.uniza.sk/stranka/tlaciva-studium;;
